Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
5973;Min;14.0;14.7;16.2;16.7;18.6;21.5;24.1;25.2;23.0;20.9;18.3;15.1;20.8
5973;Q1;14.9;15.6;17.9;18.8;20.8;24.0;27.0;26.8;25.1;22.3;18.5;16.3;21.3
5973;Q2;15.8;16.4;18.5;19.5;22.1;25.2;27.5;27.5;26.0;23.0;19.1;16.8;21.5
5973;Q3;16.3;17.0;19.0;20.5;22.6;25.8;28.0;28.4;26.5;23.6;19.9;17.1;21.8
5973;Q4;16.5;17.9;19.5;20.9;23.5;26.6;28.7;28.9;27.8;24.4;20.4;17.6;22.0
5973;Max;17.6;19.3;21.8;22.1;24.8;28.0;30.1;29.4;28.7;25.6;22.9;18.1;22.2
5973;Mn;16.1;16.9;18.7;19.7;22.2;25.4;27.7;28.0;26.3;23.2;19.5;16.9;21.7
5973;Md;15.9;16.8;18.8;19.8;22.1;25.3;27.7;27.8;26.3;23.4;19.6;16.9;21.6
5973;S;0.86;1.18;1.18;1.18;1.52;1.52;1.29;1.23;1.46;1.28;1.09;0.80;0.39
5973;Cv;0.05;0.07;0.06;0.06;0.07;0.06;0.05;0.04;0.06;0.05;0.06;0.05;0.02
5960;N;28;30;30;29;29;28;29;29;28;29;30;29;22
5960;Min;14.3;15.2;17.6;18.4;20.6;24.7;29.1;30.4;27.0;21.9;17.5;14.5;23.2
5960;Q1;15.6;16.6;19.6;21.0;23.5;28.4;32.7;32.2;29.1;23.6;19.1;16.4;24.0
5960;Q2;16.0;17.2;20.6;21.6;25.1;29.3;33.5;33.2;30.1;25.4;19.6;17.0;24.1
5960;Q3;16.5;18.0;21.0;22.8;25.7;30.7;34.2;34.0;30.8;25.7;20.5;17.2;24.4
5960;Q4;17.0;19.4;22.0;23.7;27.4;31.5;34.8;34.4;31.6;26.8;21.5;17.5;24.7
5960;Max;18.6;21.1;24.7;25.6;28.7;32.9;35.8;36.6;33.7;29.7;24.3;18.2;25.6
5960;Mn;16.3;17.6;20.7;22.2;25.4;30.5;33.8;33.7;30.5;25.6;20.0;17.1;24.3
5960;Md;16.3;17.8;20.8;22.2;25.5;29.8;33.6;33.4;30.4;25.4;20.2;16.9;24.3
5960;S;0.99;1.49;1.56;1.72;1.98;2.03;1.51;1.40;1.53;1.95;1.45;0.87;0.55
5960;Cv;0.06;0.08;0.07;0.08;0.08;0.07;0.05;0.04;0.05;0.08;0.07;0.05;0.02
5910;N;20;22;21;21;22;21;22;22;23;22;23;21;16
5910;Min;14.6;15.2;18.0;18.7;21.8;22.9;28.3;27.6;24.6;21.2;18.1;15.3;22.5
5910;Q1;15.5;16.1;18.9;20.1;22.6;26.1;30.0;29.4;26.4;22.9;18.8;16.3;22.6
5910;Q2;15.9;17.1;19.4;20.7;23.8;27.6;30.4;29.8;27.3;23.8;19.4;16.6;22.9
5910;Q3;16.2;17.6;20.0;21.7;24.4;28.2;30.7;30.9;28.2;24.7;20.1;16.8;23.0
5910;Q4;16.5;18.9;20.7;22.5;25.6;29.1;31.5;31.6;29.0;25.6;20.7;17.3;23.4
5910;Max;17.6;19.7;22.6;24.0;27.1;30.9;32.2;32.8;30.1;26.9;21.6;17.8;23.5
5910;Mn;16.1;17.5;19.6;21.2;24.1;27.9;30.5;30.6;27.9;24.2;20.0;16.6;23.0
5910;Md;16.0;17.4;19.8;21.2;24.1;27.7;30.5;30.4;27.7;24.2;19.7;16.7;23.0
5910;S;0.71;1.31;1.06;1.36;1.41;1.91;0.99;1.40;1.41;1.51;0.97;0.59;0.33
5910;Cv;0.04;0.08;0.05;0.06;0.06;0.07;0.03;0.05;0.05;0.06;0.05;0.04;0.01
6001;N;18;21;20;19;21;21;25;22;23;21;18;21;8
6001;Min;14.2;14.0;15.1;15.5;17.7;19.6;22.0;22.7;20.7;18.8;16.9;14.8;
6001;Q1;14.4;14.2;15.7;16.8;18.4;20.7;22.5;23.2;21.6;19.2;17.3;15.1;
6001;Q2;14.8;14.6;15.9;17.1;18.7;21.0;22.9;23.7;22.6;20.1;17.8;15.7;
6001;Q3;15.4;15.0;16.4;17.4;19.2;21.6;23.5;24.2;23.6;20.5;18.1;16.3;
6001;Q4;15.6;15.7;17.0;17.9;19.9;23.1;25.1;25.7;24.1;21.4;19.0;17.3;
6001;Max;16.6;16.3;18.4;19.0;21.6;24.9;27.0;28.1;25.3;22.2;20.0;17.8;
6001;Mn;15.2;14.8;16.2;17.3;19.1;21.4;23.2;23.9;23.4;20.3;18.0;15.8;
6001;Md;15.1;15.0;16.3;17.3;19.1;21.7;23.8;24.3;22.9;20.4;18.1;16.1;
6001;S;0.69;0.73;0.77;0.80;1.03;1.47;1.45;1.38;1.31;1.05;0.90;0.96;
6001;Cv;0.05;0.05;0.05;0.05;0.05;0.07;0.06;0.06;0.06;0.05;0.05;0.06;
1111;N;13;13;13;13;14;14;14;14;14;14;14;14;13
1111;Min;;;;;;;;;;;;;
1111;Q1;;;;;;;;;;;;;
1111;Q2;;;;;;;;;;;;;
1111;Q3;;;;;;;;;;;;;
1111;Q4;;;;;;;;;;;;;
1111;Max;;;;;;;;;;;;;
1111;Mn;;;;;;;;;;;;;
1111;Md;;;;;;;;;;;;;
1111;S;;;;;;;;;;;;;
1111;Cv;;;;;;;;;;;;;
1109;N;30;30;30;30;30;30;30;30;30;30;29;29;29
1109;Min;10.3;10.4;13.1;12.9;15.1;19.2;21.5;22.0;20.9;16.3;13.8;11.3;17.4
1109;Q1;12.0;12.2;14.4;15.6;18.2;20.5;22.6;23.2;21.7;18.7;14.7;13.0;18.1
1109;Q2;13.0;12.9;14.9;16.2;18.8;21.3;23.1;23.9;22.4;19.8;15.6;13.8;18.3
1109;Q3;14.1;14.3;15.9;17.0;19.5;22.0;23.5;24.5;23.2;20.8;16.8;14.4;18.5
1109;Q4;15.1;16.0;17.2;17.4;20.2;22.5;24.3;24.8;23.9;21.4;17.7;15.3;18.8
1109;Max;16.8;18.4;18.6;19.0;21.2;23.1;25.9;27.1;24.8;23.8;18.6;18.1;19.6
1109;Mn;13.5;13.6;15.6;16.6;19.1;21.6;23.3;24.3;22.7;20.3;16.2;14.0;18.4
1109;Md;13.5;13.8;15.6;16.5;19.1;21.5;23.5;24.2;22.8;20.3;16.2;14.2;18.4
1109;S;1.50;1.90;1.46;1.24;1.38;0.99;1.04;1.00;1.11;1.71;1.44;1.54;0.53
1109;Cv;0.11;0.14;0.09;0.07;0.07;0.05;0.04;0.04;0.05;0.08;0.09;0.11;0.03
8500A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8500A;Min;12.5;14.1;16.1;18.3;20.5;23.9;27.7;28.5;25.2;21.4;16.9;13.9;21.3
8500A;Q1;13.8;14.9;17.6;19.5;22.3;26.0;29.4;29.5;27.0;22.5;17.7;15.0;21.8
8500A;Q2;15.0;15.7;18.0;20.3;23.3;26.9;29.8;30.1;27.4;23.0;18.5;15.7;22.0
8500A;Q3;15.8;16.4;18.7;20.7;23.9;27.6;30.2;30.4;27.7;23.8;19.0;16.1;22.6
8500A;Q4;16.6;17.5;19.6;21.6;24.5;28.2;30.9;31.1;28.3;24.5;20.0;16.7;22.8
8500A;Max;18.2;19.3;22.9;22.3;25.7;31.5;31.9;33.4;29.5;25.8;21.1;18.5;23.0
8500A;Mn;15.6;16.0;18.4;20.5;23.5;27.3;30.0;30.3;27.5;23.3;18.7;15.8;22.2
8500A;Md;15.3;16.2;18.5;20.5;23.4;27.3;30.0;30.3;27.6;23.5;18.8;15.8;22.3
8500A;S;1.42;1.50;1.36;1.11;1.30;1.43;0.89;1.03;0.85;1.12;1.12;0.98;0.50
8500A;Cv;0.09;0.09;0.07;0.05;0.06;0.05;0.03;0.03;0.03;0.05;0.06;0.06;0.02
5000C;N;2;3;2;2;2;3;4;3;3;2;4;5;0
5000C;Min;;;;;;;;;;;;;
5000C;Q1;;;;;;;;;;;;;
5000C;Q2;;;;;;;;;;;;;
5000C;Q3;;;;;;;;;;;;;
5000C;Q4;;;;;;;;;;;;;
5000C;Max;;;;;;;;;;;;;
5000C;Mn;;;;;;;;;;;;;
5000C;Md;;;;;;;;;;;;;
5000C;S;;;;;;;;;;;;;
5000C;Cv;;;;;;;;;;;;;
4121;N;30;30;30;30;30;30;30;30;30;29;30;30;29
4121;Min;8.1;10.8;13.1;14.5;17.2;23.9;31.8;30.3;24.5;16.8;12.8;9.9;20.3
4121;Q1;9.7;12.0;16.4;18.0;21.9;28.8;33.2;32.6;27.2;19.7;13.9;10.6;21.2
4121;Q2;10.9;13.1;17.5;19.2;23.7;30.5;34.1;33.6;28.1;21.1;14.5;10.9;21.7
4121;Q3;11.4;14.1;18.4;20.4;25.1;31.4;35.0;34.2;28.9;22.0;15.4;11.3;22.1
4121;Q4;11.9;15.0;19.1;21.6;26.5;32.3;35.5;34.7;29.9;23.7;16.3;12.3;22.3
4121;Max;12.9;17.9;22.7;22.6;27.9;33.9;37.0;35.5;31.9;25.1;18.9;13.5;23.0
4121;Mn;11.1;13.9;17.8;20.1;24.3;31.0;34.7;34.0;28.5;21.5;14.8;11.2;21.9
4121;Md;10.9;13.7;17.9;19.7;24.1;30.5;34.5;33.7;28.4;21.5;15.1;11.4;21.8
4121;S;1.26;1.90;1.91;2.00;2.50;2.28;1.28;1.23;1.74;2.17;1.44;0.89;0.64
4121;Cv;0.12;0.14;0.11;0.10;0.10;0.07;0.04;0.04;0.06;0.10;0.10;0.08;0.03
5402;N;25;25;26;26;26;26;25;26;26;26;24;24;21
5402;Min;13.8;13.9;18.7;18.2;24.0;26.6;33.9;34.2;28.1;20.9;16.3;13.7;24.2
5402;Q1;14.0;15.5;19.7;21.1;25.3;31.4;36.2;35.0;30.2;23.4;17.9;14.9;24.5
5402;Q2;14.5;17.2;21.2;22.4;27.0;32.6;36.6;36.5;31.2;24.8;18.5;15.3;25.1
5402;Q3;15.1;17.6;21.7;23.7;27.9;33.9;37.2;37.0;32.1;25.5;19.3;15.8;25.3
5402;Q4;16.0;18.9;22.4;24.7;29.7;34.9;38.0;37.6;32.9;26.7;20.5;16.1;25.6
5402;Max;16.9;21.6;25.8;26.0;31.2;35.7;39.5;38.3;34.2;29.1;23.6;16.9;26.3
5402;Mn;14.7;17.4;21.5;22.6;27.5;33.3;36.9;36.8;31.8;25.4;18.8;15.4;25.1
5402;Md;14.9;17.4;21.3;22.8;27.4;32.8;36.9;36.5;31.6;25.1;19.0;15.4;25.1
5402;S;0.90;1.82;1.70;1.98;1.94;2.27;1.33;1.25;1.52;2.09;1.55;0.74;0.55
5402;Cv;0.06;0.10;0.08;0.09;0.07;0.07;0.04;0.03;0.05;0.08;0.08;0.05;0.02
8096;N;30;30;30;30;29;30;30;30;30;30;30;30;29
8096;Min;6.1;7.1;10.0;11.5;13.8;20.3;28.5;27.3;22.4;13.8;10.7;8.2;17.7
8096;Q1;8.3;9.4;13.2;15.1;18.9;25.9;30.3;29.7;24.1;17.2;11.9;9.4;18.6
8096;Q2;8.9;10.7;14.7;16.3;19.7;27.1;31.1;30.6;25.5;18.8;12.4;9.8;19.2
8096;Q3;9.8;11.6;15.3;17.7;21.6;28.4;31.7;31.2;26.2;19.9;13.5;10.3;19.5
8096;Q4;11.5;13.7;16.4;18.3;23.1;28.8;32.2;31.8;26.7;21.2;14.9;11.0;19.7
8096;Max;13.5;16.1;20.1;19.8;25.3;30.6;34.1;33.3;29.3;23.0;17.4;11.6;20.9
8096;Mn;9.5;11.3;15.2;17.1;21.1;27.8;31.6;30.9;25.7;19.6;12.6;10.2;19.3
8096;Md;9.7;11.5;15.1;16.6;20.8;27.3;31.4;30.7;25.6;19.2;13.3;10.1;19.2
8096;S;1.72;2.28;2.07;2.10;2.43;2.34;1.28;1.35;1.73;2.22;1.70;0.84;0.67
8096;Cv;0.18;0.20;0.14;0.13;0.12;0.09;0.04;0.04;0.07;0.12;0.13;0.08;0.04
1014;N;30;30;30;29;30;30;30;30;30;30;30;30;29
1014;Min;8.8;10.1;13.5;13.3;17.3;20.1;23.1;23.2;21.7;16.8;13.3;9.6;18.0
1014;Q1;11.1;11.9;14.7;16.0;19.5;21.8;24.1;24.7;22.7;19.4;14.3;12.2;18.6
1014;Q2;12.6;12.4;15.2;17.5;20.5;22.8;24.8;25.2;23.5;20.5;15.4;13.1;18.9
1014;Q3;13.7;14.3;16.5;17.9;21.2;23.3;25.5;25.8;24.5;21.6;17.1;13.9;19.4
1014;Q4;14.8;16.4;17.6;18.4;21.9;24.3;26.1;26.9;25.4;22.4;17.8;14.8;19.7
1014;Max;16.6;18.4;19.8;20.0;23.1;26.3;27.1;29.7;26.2;25.4;19.2;17.9;20.5
1014;Mn;13.2;13.6;15.7;17.8;21.0;23.1;25.1;25.4;23.9;21.0;16.3;13.6;19.0
1014;Md;13.1;13.8;16.1;17.4;20.7;23.1;25.1;25.7;24.0;21.0;16.2;13.5;19.1
1014;S;1.85;2.22;1.68;1.47;1.47;1.29;1.02;1.29;1.38;1.95;1.82;1.83;0.64
1014;Cv;0.14;0.16;0.10;0.08;0.07;0.06;0.04;0.05;0.06;0.09;0.11;0.13;0.03
1024E;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1024E;Min;7.0;7.8;10.4;10.2;13.4;17.2;19.8;19.9;18.9;14.4;11.0;8.1;15.4
1024E;Q1;9.2;9.5;12.0;13.2;16.4;18.8;20.6;21.4;19.7;17.0;12.1;10.6;15.9
1024E;Q2;10.5;10.4;12.5;14.2;17.5;19.3;21.8;22.1;20.5;17.9;13.3;11.3;16.4
1024E;Q3;11.6;11.8;13.7;15.0;18.2;20.3;22.1;22.6;21.7;19.1;14.7;11.9;16.5
1024E;Q4;12.6;13.9;15.2;15.7;19.1;21.3;22.7;23.6;22.6;20.0;15.7;12.6;16.9
1024E;Max;14.0;16.3;17.2;17.1;20.2;23.5;24.6;26.1;24.1;22.6;17.1;15.9;17.6
1024E;Mn;11.0;11.0;13.1;14.8;17.7;19.9;22.0;22.5;21.0;18.4;13.9;11.5;16.4
1024E;Md;11.0;11.5;13.4;14.5;17.7;20.0;21.8;22.5;21.1;18.5;14.0;11.6;16.5
1024E;S;1.71;2.24;1.73;1.49;1.64;1.40;1.11;1.24;1.45;1.89;1.84;1.66;0.58
1024E;Cv;0.15;0.19;0.13;0.10;0.09;0.07;0.05;0.06;0.07;0.10;0.13;0.14;0.04
0367;N;28;29;29;28;29;27;26;29;29;28;29;29;24
0367;Min;8.9;10.5;14.0;15.3;18.2;22.2;26.8;26.7;23.3;18.1;14.0;11.1;19.2
0367;Q1;12.1;12.1;15.2;17.5;20.5;24.9;28.2;28.5;24.7;20.4;15.4;12.7;20.0
0367;Q2;13.2;13.6;16.2;18.6;22.1;26.0;29.7;29.4;26.0;21.2;16.0;13.3;20.2
0367;Q3;13.7;14.3;17.2;19.0;23.2;26.6;30.2;29.8;26.5;22.0;16.9;13.9;20.9
0367;Q4;14.2;16.2;18.1;19.7;24.0;27.9;30.8;31.1;27.3;22.8;17.8;14.5;21.2
0367;Max;15.8;17.2;20.5;21.2;25.4;30.4;32.9;35.5;28.9;24.4;19.6;15.2;22.2
0367;Mn;13.6;14.1;16.8;18.8;22.4;26.3;29.8;29.7;26.2;21.5;16.6;13.6;20.6
0367;Md;13.2;14.1;16.7;18.7;22.4;26.3;29.7;29.8;26.1;21.5;16.6;13.6;20.6
0367;S;1.43;1.92;1.73;1.38;1.88;1.81;1.46;1.74;1.42;1.50;1.41;1.04;0.73
0367;Cv;0.11;0.14;0.10;0.07;0.08;0.07;0.05;0.06;0.05;0.07;0.09;0.08;0.04
5530E;N;30;29;30;30;30;30;30;30;29;30;30;30;28
5530E;Min;9.9;12.3;15.1;16.2;18.6;24.8;32.2;31.0;26.0;19.1;13.9;11.3;21.6
5530E;Q1;11.6;13.8;17.3;18.6;23.1;29.9;33.9;32.8;27.7;21.2;15.7;12.7;22.4
5530E;Q2;12.8;14.5;18.7;20.0;24.3;30.9;34.8;34.3;28.6;22.8;16.3;13.1;22.9
5530E;Q3;13.6;15.6;19.7;20.9;25.7;31.9;35.3;34.7;29.9;23.7;17.3;13.7;23.2
5530E;Q4;14.4;17.2;20.3;22.5;27.0;32.5;35.7;35.0;30.7;25.1;18.1;14.5;23.6
5530E;Max;15.1;20.4;22.9;23.9;28.7;33.8;37.9;36.5;32.3;26.4;20.9;15.0;24.3
5530E;Mn;13.3;15.2;19.1;20.6;24.9;31.7;35.1;34.4;29.1;23.4;17.0;13.5;23.2
5530E;Md;13.0;15.4;19.0;20.6;25.0;31.0;34.8;34.2;29.3;23.2;17.0;13.4;23.0
5530E;S;1.38;2.19;1.80;1.91;2.28;2.04;1.23;1.24;1.51;1.95;1.56;0.96;0.66
5530E;Cv;0.11;0.14;0.10;0.09;0.09;0.07;0.04;0.04;0.05;0.08;0.09;0.07;0.03
5514;N;29;29;29;30;30;29;30;30;30;30;29;28;26
5514;Min;10.2;11.3;13.7;15.2;17.2;23.4;31.3;30.1;24.9;18.4;14.3;10.9;20.6
5514;Q1;11.3;12.8;16.8;17.7;21.9;28.9;32.8;31.9;27.4;21.1;15.3;12.6;21.6
5514;Q2;12.1;13.5;17.8;18.7;23.4;29.9;34.1;33.6;28.3;22.0;15.7;12.8;22.3
5514;Q3;13.0;14.9;18.5;20.4;24.4;31.1;34.7;34.2;29.1;23.3;16.8;13.2;22.6
5514;Q4;14.2;16.3;19.3;21.9;26.9;32.2;35.4;34.6;30.2;24.3;17.7;14.0;22.8
5514;Max;14.6;19.3;22.0;22.3;27.9;33.6;37.3;35.9;31.6;26.0;19.7;14.6;23.3
5514;Mn;12.7;14.4;18.3;19.2;23.9;30.4;34.3;33.9;28.7;22.6;16.4;13.0;22.4
5514;Md;12.6;14.6;18.0;19.5;24.0;30.1;34.2;33.6;28.7;22.5;16.5;13.1;22.3
5514;S;1.33;2.11;1.73;1.95;2.44;2.29;1.34;1.36;1.62;1.98;1.46;0.91;0.67
5514;Cv;0.11;0.14;0.10;0.10;0.10;0.08;0.04;0.04;0.06;0.09;0.09;0.07;0.03
3013;N;29;30;29;29;30;29;29;30;30;29;29;29;28
3013;Min;5.2;6.2;9.4;10.4;12.1;19.6;26.8;25.5;20.7;12.6;8.4;7.3;16.4
3013;Q1;7.1;8.4;12.9;13.9;18.0;24.3;28.6;27.9;22.9;16.3;10.1;7.7;17.6
3013;Q2;8.2;9.6;14.0;14.9;19.2;25.6;29.5;29.0;23.6;17.0;11.3;8.5;17.8
3013;Q3;9.1;11.0;14.8;16.5;20.8;26.2;30.1;29.8;24.6;18.5;11.9;8.9;18.2
3013;Q4;9.9;12.9;15.9;17.5;22.1;27.5;30.8;30.1;25.8;20.3;13.6;9.8;18.7
3013;Max;12.0;15.8;19.9;19.8;24.3;29.3;32.9;32.2;27.7;21.4;17.1;10.3;19.2
3013;Mn;8.6;10.5;14.3;16.1;20.0;25.7;29.9;29.6;24.1;18.0;11.6;8.7;18.1
3013;Md;8.6;10.6;14.4;15.6;20.0;25.6;29.7;29.2;24.2;17.8;11.9;8.7;18.0
3013;S;1.66;2.51;2.11;2.12;2.54;2.27;1.34;1.59;1.73;2.21;1.99;0.94;0.64
3013;Cv;0.19;0.24;0.15;0.14;0.13;0.09;0.05;0.05;0.07;0.12;0.17;0.11;0.04
4642E;N;26;26;25;25;25;26;27;27;27;27;26;27;22
4642E;Min;14.8;15.4;18.8;18.2;21.9;24.9;29.9;30.1;26.7;21.5;18.7;15.4;23.3
4642E;Q1;15.4;16.4;19.2;21.1;23.6;27.4;31.8;31.2;28.0;23.8;18.9;16.5;23.7
4642E;Q2;16.0;17.4;19.9;21.9;24.7;28.2;32.7;32.1;29.2;24.8;19.7;16.8;23.9
4642E;Q3;16.4;17.9;21.1;22.5;25.4;29.6;33.1;32.7;29.8;25.2;20.4;17.1;24.2
4642E;Q4;16.8;19.2;21.9;23.6;26.8;30.5;33.9;33.7;30.5;25.9;21.3;17.4;24.2
4642E;Max;18.4;21.1;24.6;24.5;28.1;31.9;34.5;34.6;31.8;28.3;21.9;17.8;24.7
4642E;Mn;16.1;17.7;20.5;22.2;25.0;29.2;32.8;32.6;29.6;24.9;19.9;16.9;24.0
4642E;Md;16.2;17.8;20.7;22.1;25.1;28.9;32.7;32.4;29.4;24.9;20.1;16.9;24.0
4642E;S;0.80;1.46;1.51;1.60;1.71;1.85;1.16;1.18;1.39;1.59;1.01;0.57;0.31
4642E;Cv;0.05;0.08;0.07;0.07;0.07;0.06;0.04;0.04;0.05;0.06;0.05;0.03;0.01
9898;N;29;29;29;28;26;28;28;27;28;28;29;29;22
9898;Min;4.8;9.5;12.0;14.1;16.2;22.7;27.7;28.2;22.9;15.5;11.6;6.3;18.3
9898;Q1;7.4;10.1;14.7;16.5;21.0;26.8;30.2;29.4;24.7;18.3;12.4;8.7;19.1
9898;Q2;8.9;10.7;15.4;17.7;21.7;27.8;31.2;30.8;25.3;19.6;13.0;9.0;19.5
9898;Q3;9.9;12.0;15.9;18.8;22.7;28.8;32.3;31.2;26.4;20.7;13.6;9.5;19.8
9898;Q4;10.6;13.2;16.9;19.3;24.0;29.7;33.0;32.2;27.2;21.5;14.3;10.1;20.1
9898;Max;12.0;15.7;19.1;20.8;25.4;32.5;34.7;34.3;29.9;23.1;15.8;11.3;20.7
9898;Mn;9.3;11.2;15.7;18.4;21.9;28.2;31.8;31.1;25.5;19.9;13.1;9.1;19.6
9898;Md;9.0;11.6;15.7;17.9;22.1;28.1;31.6;31.0;25.9;19.9;13.4;9.2;19.6
9898;S;1.84;1.64;1.60;1.64;1.95;2.17;1.55;1.52;1.68;1.88;1.11;1.20;0.64
9898;Cv;0.20;0.14;0.10;0.09;0.09;0.08;0.05;0.05;0.06;0.09;0.08;0.13;0.03
5270B;N;21;22;22;24;23;19;23;25;25;23;24;23;15
5270B;Min;10.1;10.9;14.9;16.0;16.6;22.5;30.3;29.4;23.2;18.0;13.3;11.2;20.4
5270B;Q1;11.0;11.9;15.6;16.8;20.9;27.7;32.7;32.0;26.0;20.4;14.0;11.9;21.2
5270B;Q2;12.1;13.5;16.9;18.0;22.8;29.8;33.3;32.6;27.1;21.1;15.1;12.8;21.4
5270B;Q3;12.6;14.3;17.8;20.0;24.0;30.1;34.1;33.4;28.3;21.8;15.9;13.2;21.6
5270B;Q4;13.1;16.2;18.4;20.9;25.6;31.2;35.2;34.2;29.2;23.7;17.3;13.4;22.2
5270B;Max;14.0;17.9;21.6;21.6;27.0;32.3;36.0;35.6;33.6;27.1;18.2;14.3;22.5
5270B;Mn;12.2;14.0;17.5;19.4;23.0;29.9;33.6;33.1;28.0;21.3;15.5;13.1;21.5
5270B;Md;12.2;14.0;17.4;19.0;23.2;29.4;33.7;32.9;27.7;21.9;15.7;12.8;21.6
5270B;S;0.98;2.08;1.63;1.74;2.47;2.39;1.36;1.49;2.18;2.16;1.56;0.81;0.55
5270B;Cv;0.08;0.15;0.09;0.09;0.11;0.08;0.04;0.05;0.08;0.10;0.10;0.06;0.03
9170;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9170;Min;6.4;8.7;12.1;12.6;15.2;21.6;26.4;26.2;23.0;15.7;10.8;7.1;17.9
9170;Q1;8.4;9.9;14.6;16.4;20.3;25.4;28.5;28.2;24.6;18.3;12.3;9.2;18.9
9170;Q2;9.9;10.7;15.4;17.5;21.5;26.7;29.7;29.5;25.3;19.5;13.4;9.9;19.2
9170;Q3;10.2;12.7;16.4;18.3;23.1;27.3;30.6;30.2;26.2;20.6;14.3;10.4;19.7
9170;Q4;11.4;14.3;17.7;19.4;24.2;28.9;31.6;31.2;26.8;21.8;15.1;11.2;20.3
9170;Max;13.1;16.6;20.2;20.4;25.1;31.4;33.4;34.3;29.4;23.5;17.0;12.6;20.6
9170;Mn;10.0;11.6;15.8;18.3;22.3;26.9;30.0;29.9;25.6;20.2;13.7;10.1;19.4
9170;Md;9.9;12.0;15.9;17.8;22.0;26.9;30.1;29.8;25.8;20.1;13.8;10.2;19.5
9170;S;1.65;2.13;1.85;1.76;2.27;2.18;1.73;1.91;1.56;1.95;1.51;1.19;0.69
9170;Cv;0.17;0.18;0.12;0.10;0.10;0.08;0.06;0.06;0.06;0.10;0.11;0.12;0.04
C249I;N;29;29;29;28;29;30;30;29;29;30;29;30;26
C249I;Min;18.5;19.2;20.3;21.6;21.9;24.0;25.1;25.7;25.9;24.3;22.1;19.8;23.3
C249I;Q1;19.6;20.2;21.2;22.2;23.5;24.9;26.4;26.5;26.4;25.0;23.2;20.9;23.6
C249I;Q2;20.3;20.5;21.7;22.5;23.8;25.4;26.9;27.3;26.9;25.6;23.7;21.8;24.0
C249I;Q3;20.9;20.9;22.5;22.9;24.0;26.0;27.5;27.9;27.7;26.4;24.4;22.1;24.2
C249I;Q4;21.1;21.6;23.4;23.3;24.8;26.8;28.0;28.6;28.7;27.3;24.9;22.7;25.1
C249I;Max;22.9;24.0;24.7;25.3;26.7;28.6;29.9;30.9;30.1;28.4;25.1;24.6;26.1
C249I;Mn;20.7;20.7;22.0;22.7;23.9;25.8;27.0;27.5;27.2;25.9;24.1;22.0;24.1
C249I;Md;20.6;21.0;22.2;22.8;24.1;25.8;27.3;27.7;27.5;26.1;23.9;22.0;24.2
C249I;S;0.98;1.15;1.12;0.82;0.93;1.08;1.07;1.31;1.15;1.08;0.91;1.04;0.72
C249I;Cv;0.05;0.05;0.05;0.04;0.04;0.04;0.04;0.05;0.04;0.04;0.04;0.05;0.03
C649I;N;30;29;29;29;30;28;29;29;28;30;28;29;21
C649I;Min;19.3;19.1;20.4;21.0;22.2;23.8;25.3;26.0;25.4;24.8;21.9;20.1;23.3
C649I;Q1;20.0;20.5;21.5;21.7;22.7;24.8;26.3;26.6;26.3;25.2;23.5;21.4;23.7
C649I;Q2;20.4;20.7;21.8;22.5;23.3;25.1;26.6;27.3;27.0;25.8;24.1;22.0;24.1
C649I;Q3;21.0;21.3;22.1;22.9;23.9;25.4;27.0;27.6;27.4;26.4;24.6;22.6;24.4
C649I;Q4;21.5;22.2;23.2;23.5;24.2;26.0;27.7;28.3;27.8;27.0;25.0;23.2;24.9
C649I;Max;23.0;24.2;25.1;25.0;25.1;26.6;28.4;30.6;30.0;28.1;26.3;24.2;25.4
C649I;Mn;20.7;21.0;21.9;22.6;23.6;25.2;26.8;27.4;27.3;26.2;24.5;22.2;24.3
C649I;Md;20.8;21.3;22.3;22.6;23.6;25.3;26.9;27.5;27.2;26.2;24.3;22.3;24.3
C649I;S;0.94;1.20;1.15;0.97;0.77;0.68;0.80;1.03;0.97;0.90;1.06;1.05;0.60
C649I;Cv;0.05;0.06;0.05;0.04;0.03;0.03;0.03;0.04;0.04;0.03;0.04;0.05;0.02
C029O;N;29;30;30;30;30;29;29;29;29;30;30;30;26
C029O;Min;19.3;19.3;21.1;21.8;23.4;24.7;26.2;27.4;26.7;24.9;21.9;20.1;23.6
C029O;Q1;19.8;20.3;21.7;22.5;23.8;25.6;27.1;28.1;27.5;25.9;23.6;20.9;24.2
C029O;Q2;20.4;20.8;22.5;23.1;24.2;26.0;27.8;28.6;28.1;26.2;23.9;21.5;24.7
C029O;Q3;20.8;21.5;23.2;23.6;24.8;26.5;28.2;29.3;28.7;27.2;24.5;22.0;24.8
C029O;Q4;21.5;22.6;23.8;24.2;25.4;27.1;29.1;30.0;29.8;27.5;25.0;22.4;25.3
C029O;Max;22.2;23.8;25.4;26.9;26.5;27.6;31.3;31.1;31.4;29.0;26.0;23.6;25.8
C029O;Mn;20.7;21.1;22.9;23.3;24.7;26.2;27.9;29.1;28.5;26.7;24.2;21.9;24.8
C029O;Md;20.7;21.3;22.9;23.5;24.6;26.3;28.1;29.1;28.5;26.7;24.2;21.8;24.7
