Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
2867;Cv;0.10;0.12;0.10;0.12;0.11;0.06;0.04;0.05;0.07;0.09;0.08;0.10;0.03
2870;N;20;16;15;19;22;19;20;20;22;23;19;18;5
2870;Min;11.0;14.3;19.4;18.3;21.4;26.6;33.3;33.0;28.6;17.5;16.7;12.8;
2870;Q1;12.3;16.1;20.1;22.1;26.7;31.6;35.5;34.5;30.6;23.8;18.1;13.2;
2870;Q2;14.3;18.4;20.9;23.5;28.1;33.0;36.2;35.6;31.6;25.4;20.2;14.5;
2870;Q3;15.5;19.4;22.9;26.2;29.6;34.7;36.5;36.7;32.0;27.0;20.7;15.7;
2870;Q4;16.7;20.7;24.6;27.8;30.9;36.6;37.8;37.8;33.6;28.1;22.2;16.6;
2870;Max;17.5;22.5;24.7;29.8;33.2;37.0;39.8;39.6;37.5;30.6;23.5;18.2;
2870;Mn;15.1;19.0;22.0;25.5;29.2;34.2;36.5;36.1;31.9;26.2;20.4;15.1;
2870;Md;14.7;18.5;22.1;24.6;28.6;33.7;36.5;36.1;32.1;25.9;20.3;15.1;
2870;S;1.98;2.36;2.01;3.17;2.91;2.92;1.42;1.85;1.93;2.78;1.85;1.58;
2870;Cv;0.13;0.13;0.09;0.13;0.10;0.09;0.04;0.05;0.06;0.11;0.09;0.10;
C929I;N;30;30;29;29;30;30;29;29;29;29;30;30;27
C929I;Min;21.6;21.6;21.6;22.2;23.4;24.2;24.0;26.0;26.5;26.1;24.8;22.4;27.5
C929I;Q1;22.4;22.4;22.7;22.6;24.4;25.0;26.3;27.5;27.3;27.1;25.7;23.1;29.0
C929I;Q2;23.0;23.0;24.6;23.6;25.1;25.9;27.1;27.6;28.4;28.1;26.4;24.6;30.3
C929I;Q3;23.6;24.1;26.4;24.6;25.7;26.4;27.6;28.2;29.4;29.0;27.4;25.1;32.1
C929I;Q4;24.4;25.7;28.2;26.0;26.5;27.4;28.4;29.0;30.6;30.4;28.3;26.4;33.2
C929I;Max;26.4;29.4;31.4;33.2;31.4;32.0;32.4;33.8;33.3;34.2;32.4;28.3;34.2
C929I;Mn;23.2;23.5;25.7;24.3;25.4;26.3;27.4;28.0;28.5;28.4;26.9;25.0;30.8
C929I;Md;23.4;24.1;25.6;24.6;25.7;26.4;27.5;28.5;29.2;28.9;27.2;24.9;31.0
C929I;S;1.12;1.98;2.67;2.31;1.71;1.59;1.88;1.85;1.96;2.09;1.64;1.44;2.02
C929I;Cv;0.05;0.08;0.10;0.09;0.07;0.06;0.07;0.06;0.07;0.07;0.06;0.06;0.06
C430E;N;22;27;24;25;26;26;29;29;28;25;23;22;16
C430E;Min;9.9;6.7;13.2;13.6;15.8;21.0;25.9;23.9;21.8;17.7;14.0;11.5;26.5
C430E;Q1;11.5;12.1;15.4;16.2;18.1;22.5;26.9;26.5;23.2;18.5;15.1;13.3;27.2
C430E;Q2;13.0;13.2;17.5;17.6;19.4;24.1;27.4;27.0;24.3;19.0;16.9;14.2;27.4
C430E;Q3;14.4;14.7;18.2;18.9;21.0;25.0;28.0;27.4;25.0;20.7;17.2;14.7;27.7
C430E;Q4;15.5;16.6;18.6;19.4;22.6;26.0;28.8;28.0;25.8;21.5;18.1;17.3;29.4
C430E;Max;17.8;19.9;21.1;22.0;26.0;27.7;30.4;29.6;27.0;23.0;20.8;18.5;30.4
C430E;Mn;13.6;13.8;18.0;18.5;20.1;24.8;27.6;27.2;24.9;19.4;17.0;14.4;27.6
C430E;Md;13.6;14.2;17.4;18.0;20.4;24.4;27.8;27.2;24.6;20.0;17.0;14.8;28.0
C430E;S;2.11;2.95;1.91;1.92;2.56;1.77;1.14;1.09;1.31;1.55;1.79;1.98;1.17
C430E;Cv;0.15;0.21;0.11;0.11;0.13;0.07;0.04;0.04;0.05;0.08;0.11;0.13;0.04
C139E;N;30;29;28;28;29;30;28;30;28;28;28;29;25
C139E;Min;21.0;20.7;20.6;21.5;23.2;24.3;25.1;26.0;25.8;26.1;23.5;21.7;26.9
C139E;Q1;22.0;22.3;22.5;23.2;23.9;25.2;26.4;26.8;27.3;26.8;25.9;23.0;29.3
C139E;Q2;23.0;23.6;25.2;23.9;24.4;25.7;27.4;27.5;28.6;27.3;26.8;24.6;30.8
C139E;Q3;24.0;25.0;27.0;24.7;25.2;26.5;27.6;29.1;29.5;28.3;27.9;25.7;31.9
C139E;Q4;25.6;27.8;28.8;26.2;27.8;27.3;29.7;31.2;32.4;30.2;29.6;26.4;33.3
C139E;Max;27.0;30.2;32.8;36.6;32.4;29.0;37.2;35.7;36.8;33.4;31.6;27.4;37.2
C139E;Mn;23.5;24.2;26.5;24.4;25.0;25.9;27.5;27.8;28.9;28.0;27.4;25.0;31.2
C139E;Md;23.6;24.7;26.1;25.2;25.5;26.2;28.2;28.9;29.7;28.4;27.5;24.9;31.5
C139E;S;1.70;2.66;3.33;3.31;2.18;1.19;2.72;2.49;2.76;1.94;1.99;1.64;2.48
C139E;Cv;0.07;0.11;0.13;0.13;0.09;0.05;0.10;0.09;0.09;0.07;0.07;0.07;0.08
C449C;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C449C;Min;21.6;21.8;23.2;23.3;25.0;26.6;30.6;31.2;28.8;27.3;24.1;22.6;31.6
C449C;Q1;22.8;22.5;24.8;24.1;25.9;28.3;31.6;32.1;30.4;28.2;26.4;23.7;34.4
C449C;Q2;23.1;23.7;25.3;26.1;26.9;29.6;32.6;33.2;31.1;29.1;27.0;24.7;34.8
C449C;Q3;24.6;25.4;27.4;27.4;28.5;30.3;34.3;34.8;32.3;29.8;28.0;25.2;36.9
C449C;Q4;25.7;27.0;28.9;29.6;31.2;32.0;36.8;36.5;33.8;31.9;29.3;26.7;38.5
C449C;Max;28.4;31.2;34.1;34.7;33.0;37.0;39.7;38.7;39.3;35.0;34.0;28.2;39.7
C449C;Mn;23.6;24.5;26.6;26.8;27.6;30.1;34.2;33.6;31.7;29.5;27.6;25.1;36.2
C449C;Md;24.1;24.8;27.1;27.1;28.3;30.3;34.1;34.2;32.2;30.0;27.8;25.2;36.1
C449C;S;1.69;2.38;2.83;2.91;2.49;2.32;2.71;2.21;2.39;2.40;2.00;1.61;2.14
C449C;Cv;0.07;0.10;0.10;0.11;0.09;0.08;0.08;0.06;0.07;0.08;0.07;0.06;0.06
C447A;N;30;30;29;30;29;27;30;30;30;29;29;30;25
C447A;Min;17.0;17.6;18.0;18.6;21.4;21.4;25.0;23.9;25.2;23.7;20.8;17.9;31.0
C447A;Q1;18.0;18.6;22.4;21.2;23.0;25.4;29.8;28.7;27.8;26.4;22.6;19.6;34.4
C447A;Q2;20.0;20.7;24.9;24.0;25.4;27.5;32.1;33.4;29.8;27.2;24.2;21.0;36.2
C447A;Q3;21.0;21.8;26.0;25.6;27.6;30.0;35.0;35.2;32.0;28.2;26.1;22.0;37.0
C447A;Q4;22.2;24.0;28.5;28.3;30.4;32.5;38.0;36.5;34.5;30.4;28.0;23.3;38.1
C447A;Max;25.6;26.9;30.6;32.4;37.6;37.8;41.4;39.2;37.0;33.2;31.0;25.2;41.1
C447A;Mn;20.8;21.1;25.2;24.9;26.1;28.8;33.7;34.6;31.2;27.8;24.6;21.9;36.4
C447A;Md;20.6;21.4;25.3;24.8;26.9;29.1;33.8;33.4;31.2;28.1;25.4;21.5;36.4
C447A;S;2.21;2.60;3.19;3.61;4.05;4.14;4.32;4.17;3.44;2.37;2.77;2.11;2.35
C447A;Cv;0.11;0.12;0.13;0.15;0.15;0.14;0.13;0.13;0.11;0.08;0.11;0.10;0.06
C429I;N;27;29;29;28;28;29;26;28;26;27;27;28;21
C429I;Min;21.9;22.0;23.8;22.9;24.2;26.0;28.0;28.3;27.3;26.3;25.6;22.6;30.9
C429I;Q1;24.0;24.4;26.6;24.8;26.0;27.4;30.8;30.3;29.6;28.5;27.9;24.7;34.0
C429I;Q2;25.2;25.4;28.5;26.9;27.0;29.1;32.4;33.0;31.8;29.7;28.4;26.2;36.1
C429I;Q3;25.6;26.4;30.0;28.3;27.9;29.8;34.0;35.1;33.0;31.6;29.4;26.7;37.9
C429I;Q4;27.0;28.7;32.0;31.0;29.9;32.3;37.1;38.3;37.7;34.9;31.6;27.6;40.3
C429I;Max;28.2;30.0;34.0;36.2;37.6;36.0;42.6;44.3;41.8;37.0;35.2;30.0;44.3
C429I;Mn;25.6;26.2;29.0;27.2;27.7;29.2;33.1;33.8;32.4;30.4;29.0;26.4;37.0
C429I;Md;25.4;26.2;29.0;27.9;28.3;29.8;34.1;34.4;33.2;31.3;29.4;26.3;37.2
C429I;S;1.66;2.08;2.92;3.57;3.34;2.60;4.04;4.14;4.04;3.13;2.14;1.61;3.33
C429I;Cv;0.07;0.08;0.10;0.13;0.12;0.09;0.12;0.12;0.12;0.10;0.07;0.06;0.09
2465;N;22;22;22;22;22;22;22;22;22;22;23;23;22
2465;Min;10.4;12.8;19.0;17.2;23.4;27.4;32.4;33.1;27.6;20.8;15.4;11.0;33.8
2465;Q1;13.6;15.0;19.7;20.5;26.1;30.7;34.5;33.8;29.2;23.0;17.8;13.9;35.3
2465;Q2;14.2;17.0;20.9;23.0;27.6;32.3;35.3;35.3;30.0;23.7;19.2;14.7;35.8
2465;Q3;15.2;17.9;21.6;24.0;28.9;33.8;35.9;35.8;31.4;25.8;19.8;15.7;36.5
2465;Q4;16.7;19.2;22.4;25.4;30.0;35.0;36.6;37.2;32.2;26.9;21.8;16.5;37.5
2465;Max;19.3;21.0;23.2;27.0;33.2;35.4;38.6;38.3;35.6;29.4;23.0;19.8;38.6
2465;Mn;14.7;17.3;21.3;23.1;28.3;33.3;35.8;35.5;30.5;24.7;19.5;15.4;36.3
2465;Md;15.0;17.1;21.2;22.9;28.3;32.7;35.6;35.6;30.8;24.9;19.5;15.3;36.3
2465;S;2.29;2.35;1.30;2.63;2.50;2.24;1.31;1.49;1.85;2.16;2.04;1.94;1.17
2465;Cv;0.15;0.14;0.06;0.11;0.09;0.07;0.04;0.04;0.06;0.09;0.10;0.13;0.03
5796;N;29;28;30;30;30;30;30;30;30;29;29;29;25
5796;Min;17.4;19.0;21.6;24.0;24.6;33.3;36.4;36.6;34.6;26.4;21.7;17.8;39.5
5796;Q1;18.4;21.0;26.0;27.6;30.9;36.1;40.0;39.4;36.0;30.0;24.3;19.4;40.7
5796;Q2;19.5;22.0;27.2;29.1;33.3;37.7;40.8;40.9;36.9;31.2;25.0;20.0;42.4
5796;Q3;20.2;23.0;28.3;30.5;34.5;39.1;42.0;41.8;37.8;32.1;26.0;21.2;43.1
5796;Q4;22.6;24.2;28.8;31.6;36.2;40.4;43.1;43.0;39.5;33.6;28.2;22.5;44.7
5796;Max;24.0;26.5;30.6;34.7;38.0;44.8;45.7;46.0;43.2;35.5;30.0;25.6;46.0
5796;Mn;19.6;22.4;28.0;29.8;34.3;38.6;41.6;41.5;37.3;31.5;25.2;20.4;43.0
5796;Md;20.1;22.6;27.4;29.7;33.5;38.3;41.5;41.3;37.7;31.6;25.8;20.9;42.8
5796;S;1.92;1.84;2.06;2.42;2.96;2.49;1.91;2.21;2.03;2.14;2.04;1.99;1.78
5796;Cv;0.10;0.08;0.08;0.08;0.09;0.07;0.05;0.05;0.05;0.07;0.08;0.10;0.04
5783;N;30;30;30;30;30;30;30;30;30;30;29;29;28
5783;Min;17.6;20.0;23.0;24.6;25.4;34.3;37.0;37.0;34.0;27.6;22.5;19.0;40.4
5783;Q1;18.4;21.9;27.0;28.2;32.0;37.6;40.4;39.8;36.2;30.6;24.4;20.2;41.2
5783;Q2;19.6;22.8;27.8;30.5;34.6;38.6;41.2;41.2;37.5;31.4;25.2;20.5;42.3
5783;Q3;20.5;23.6;29.0;31.2;35.7;39.7;42.0;41.8;37.9;32.2;26.3;21.0;42.7
5783;Q4;21.7;24.6;29.8;32.8;37.0;40.5;43.8;42.6;39.6;33.7;27.4;22.2;44.0
5783;Max;23.0;27.6;30.5;35.4;39.1;43.0;46.6;45.2;42.6;36.6;31.2;24.5;46.6
5783;Mn;20.1;23.1;28.5;30.9;35.0;39.4;41.7;41.6;37.6;31.8;25.6;20.8;42.6
5783;Md;20.1;23.2;28.1;30.6;34.5;38.9;41.8;41.3;38.0;32.1;26.0;21.2;42.6
5783;S;1.52;1.77;1.92;2.46;2.96;2.04;1.95;1.98;2.08;1.87;1.97;1.36;1.52
5783;Cv;0.08;0.08;0.07;0.08;0.09;0.05;0.05;0.05;0.05;0.06;0.08;0.06;0.04
2030;N;30;30;30;30;30;29;29;30;30;30;30;30;28
2030;Min;11.2;11.2;17.0;16.2;19.4;26.0;31.0;31.2;26.4;19.4;13.8;11.6;33.0
2030;Q1;12.3;15.6;18.9;19.9;24.9;30.4;34.2;33.3;28.6;22.4;16.2;12.8;35.0
2030;Q2;14.0;17.0;20.6;22.9;26.0;31.8;34.6;34.0;29.8;23.4;18.0;13.9;35.4
2030;Q3;15.1;18.3;21.5;23.8;28.0;33.0;35.0;34.8;31.8;25.3;19.6;15.2;35.9
2030;Q4;16.0;19.2;22.6;25.1;29.0;34.8;35.8;36.0;32.6;26.8;21.1;17.0;36.6
2030;Max;18.6;21.2;24.0;27.0;32.4;35.4;37.6;37.0;36.4;29.6;24.8;19.8;37.6
2030;Mn;14.7;17.6;21.0;23.3;27.0;32.2;34.8;34.4;30.7;24.5;18.5;14.5;35.5
2030;Md;14.5;17.3;20.8;22.7;26.8;32.1;34.8;34.5;30.9;24.5;18.8;14.9;35.7
2030;S;1.91;2.33;2.01;2.71;2.90;2.53;1.37;1.48;2.40;2.45;2.68;2.18;1.07
2030;Cv;0.13;0.13;0.10;0.12;0.11;0.08;0.04;0.04;0.08;0.10;0.14;0.15;0.03
0016A;N;29;28;29;30;29;29;29;29;30;27;28;27;20
0016A;Min;15.6;17.0;19.2;21.2;23.4;27.2;31.0;29.8;28.2;24.0;19.5;17.6;31.6
0016A;Q1;17.8;17.9;21.7;23.4;25.8;29.5;32.5;32.0;29.4;25.0;21.0;18.9;33.4
0016A;Q2;19.6;20.2;23.1;25.0;26.5;30.8;33.5;33.5;30.3;26.0;21.7;19.5;34.2
0016A;Q3;20.5;21.6;24.0;25.9;28.3;31.4;34.0;35.0;31.2;27.4;22.8;20.5;35.5
0016A;Q4;21.7;22.5;25.2;26.7;30.2;33.0;35.5;35.4;31.9;29.1;23.8;21.5;36.4
0016A;Max;24.2;25.0;27.2;28.2;32.8;35.5;37.4;38.0;33.4;31.8;28.8;22.5;37.4
0016A;Mn;20.0;20.9;23.8;25.6;27.2;31.2;33.7;34.4;31.0;26.7;22.2;20.0;35.3
0016A;Md;20.0;20.6;23.4;25.1;27.8;31.4;34.0;34.0;30.7;27.0;22.6;20.1;34.9
0016A;S;1.97;2.27;2.08;1.70;2.37;1.93;1.51;1.90;1.33;2.04;2.05;1.37;1.55
0016A;Cv;0.10;0.11;0.09;0.07;0.09;0.06;0.04;0.06;0.04;0.08;0.09;0.07;0.04
9981A;N;30;30;30;29;30;30;30;29;30;30;30;30;28
9981A;Min;15.5;18.4;22.2;24.4;26.0;30.2;32.9;33.4;30.0;26.2;21.0;17.5;36.0
9981A;Q1;19.5;20.9;24.0;25.8;29.4;32.9;35.6;35.3;32.6;28.0;22.5;19.6;36.6
9981A;Q2;21.0;21.7;26.0;27.1;31.3;34.5;36.6;36.5;33.5;28.8;23.8;21.0;37.3
9981A;Q3;22.3;23.2;26.9;28.4;32.0;35.7;37.0;37.0;34.2;30.1;24.9;22.0;38.0
9981A;Q4;23.3;24.4;28.2;29.2;33.5;36.6;38.2;38.1;35.2;31.4;26.5;23.0;39.1
9981A;Max;26.0;26.1;32.5;31.6;36.0;39.6;43.0;41.1;38.0;33.8;28.0;24.8;43.0
9981A;Mn;21.8;22.8;26.5;28.0;31.4;35.0;36.7;36.8;33.9;29.5;24.4;21.7;37.6
9981A;Md;21.3;22.6;26.4;27.7;31.4;34.9;37.0;36.8;33.9;29.6;24.4;21.4;37.9
9981A;S;2.36;1.89;2.42;1.82;2.36;2.24;1.80;1.72;1.64;1.93;1.92;1.84;1.64
9981A;Cv;0.11;0.08;0.09;0.07;0.08;0.06;0.05;0.05;0.05;0.07;0.08;0.09;0.04
9381I;N;14;14;14;14;14;14;13;15;15;14;14;15;12
9381I;Min;;;;;;;;33.0;28.0;;;14.5;
9381I;Q1;;;;;;;;35.0;29.1;;;14.6;
9381I;Q2;;;;;;;;35.8;30.0;;;15.2;
9381I;Q3;;;;;;;;36.0;32.0;;;16.6;
9381I;Q4;;;;;;;;37.0;33.0;;;17.4;
9381I;Max;;;;;;;;37.5;33.5;;;18.3;
9381I;Mn;;;;;;;;36.0;32.0;;;16.0;
9381I;Md;;;;;;;;35.8;31.0;;;16.0;
9381I;S;;;;;;;;1.17;1.79;;;1.30;
9381I;Cv;;;;;;;;0.03;0.06;;;0.08;
8368U;N;24;24;24;25;25;25;25;25;25;25;25;25;24
8368U;Min;13.0;15.2;20.0;19.5;24.5;28.0;32.8;33.0;28.4;23.4;16.4;13.8;35.2
8368U;Q1;15.2;17.8;23.0;23.4;26.8;31.8;35.2;34.6;30.2;24.1;18.8;14.6;36.4
8368U;Q2;15.8;18.6;23.8;24.6;28.2;33.2;36.4;35.9;31.2;25.2;20.0;16.0;37.0
8368U;Q3;16.5;20.5;24.5;26.1;30.1;34.1;37.0;36.6;32.2;26.8;21.1;16.8;37.4
8368U;Q4;17.6;21.2;25.0;26.9;32.3;36.0;37.7;37.5;33.4;28.0;22.5;18.2;38.0
8368U;Max;21.2;23.8;28.0;28.6;34.6;38.0;39.0;38.8;36.2;30.6;24.2;19.2;39.0
8368U;Mn;16.3;20.1;24.2;25.8;28.6;33.7;36.6;36.0;31.8;26.5;20.4;16.6;37.2
8368U;Md;16.5;19.7;24.0;25.0;29.4;33.6;36.4;36.2;31.8;26.3;20.6;16.4;37.2
8368U;S;2.07;2.34;1.57;2.40;2.71;2.40;1.51;1.54;1.92;2.08;2.00;1.61;0.95
8368U;Cv;0.13;0.12;0.07;0.10;0.09;0.07;0.04;0.04;0.06;0.08;0.10;0.10;0.03
3260B;N;28;29;29;29;29;29;29;29;29;29;29;29;28
3260B;Min;14.5;16.1;20.4;21.5;23.5;32.4;37.0;35.1;32.7;23.9;18.2;13.5;38.8
3260B;Q1;15.5;18.6;23.2;25.0;29.0;35.1;38.9;38.2;33.3;27.0;20.0;15.6;40.0
3260B;Q2;16.3;19.8;24.2;27.1;31.6;37.4;39.6;39.4;34.7;28.0;21.2;16.5;40.5
3260B;Q3;16.9;20.3;25.5;28.4;33.5;38.6;40.4;40.4;35.9;29.0;22.2;17.4;41.0
3260B;Q4;18.2;21.6;26.4;30.1;34.5;39.2;41.0;41.1;36.7;30.9;23.6;18.6;41.3
3260B;Max;22.0;23.8;27.1;31.6;37.4;40.7;42.4;42.0;40.3;33.2;25.6;22.2;42.4
3260B;Mn;16.5;20.0;25.2;27.8;32.4;37.8;40.3;39.9;35.1;28.5;21.5;16.9;40.8
3260B;Md;16.9;20.1;24.7;27.4;32.2;37.2;39.9;39.6;35.4;28.8;21.8;17.2;40.7
3260B;S;1.66;1.84;1.66;2.57;3.05;2.27;1.25;1.71;1.95;2.17;2.01;1.74;0.86
3260B;Cv;0.10;0.09;0.07;0.09;0.09;0.06;0.03;0.04;0.06;0.08;0.09;0.10;0.02
8416;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8416;Min;18.3;21.0;22.4;24.5;26.2;28.2;31.5;31.2;28.8;25.7;22.6;19.8;33.2
8416;Q1;20.1;22.6;24.8;25.5;28.0;31.1;33.0;33.0;31.1;28.0;24.1;21.3;35.7
8416;Q2;22.1;23.4;26.4;26.8;29.0;32.2;35.2;34.7;32.8;29.7;24.9;21.9;37.1
8416;Q3;23.1;25.0;28.0;27.7;30.2;33.8;36.0;36.7;34.3;30.5;25.4;23.4;38.3
8416;Q4;24.9;26.4;29.0;29.2;33.8;36.0;37.7;38.4;35.4;31.9;27.1;24.1;39.0
8416;Max;25.4;29.0;33.2;32.5;36.2;38.2;41.8;43.0;38.4;34.6;32.0;25.0;43.0
8416;Mn;22.6;24.0;26.8;27.2;29.5;33.0;35.6;35.8;33.6;30.2;25.3;23.0;37.7
8416;Md;22.4;24.4;27.0;27.4;30.3;33.3;35.6;35.9;33.4;30.1;25.6;22.6;37.7
8416;S;2.18;1.99;2.40;2.05;2.89;2.67;2.62;2.91;2.44;2.24;2.29;1.48;2.29
8416;Cv;0.10;0.08;0.09;0.07;0.10;0.08;0.07;0.08;0.07;0.07;0.09;0.07;0.06
8414A;N;30;30;30;30;30;29;30;30;30;28;28;30;27
8414A;Min;17.6;20.3;23.0;24.6;27.2;29.5;31.4;32.0;29.8;26.2;21.6;18.7;34.0
8414A;Q1;19.4;21.8;24.9;25.6;28.8;31.8;33.8;34.2;31.7;29.2;23.0;20.4;36.5
8414A;Q2;21.2;23.2;26.0;27.0;30.2;33.2;35.7;35.3;32.9;29.6;24.2;21.4;37.4
8414A;Q3;22.5;24.5;27.6;28.0;31.4;34.7;37.2;36.9;34.8;30.4;25.0;22.5;38.2
8414A;Q4;24.1;26.0;29.3;29.2;33.3;36.4;38.9;38.2;36.6;32.7;26.4;23.2;39.9
8414A;Max;25.6;29.4;32.6;32.5;36.0;38.1;43.4;42.8;37.8;34.0;30.4;25.0;43.4
8414A;Mn;21.8;23.8;26.9;27.6;30.6;34.0;36.6;35.8;34.1;29.9;24.9;22.2;37.6
8414A;Md;21.8;23.9;26.9;27.6;31.0;34.1;36.4;36.2;34.0;30.4;24.9;21.9;38.1
8414A;S;2.20;2.19;2.35;2.01;2.38;2.32;2.88;2.47;2.38;2.05;2.28;1.52;2.25
8414A;Cv;0.10;0.09;0.09;0.07;0.08;0.07;0.08;0.07;0.07;0.07;0.09;0.07;0.06
2422;N;30;30;30;30;30;30;29;30;30;30;30;30;29
2422;Min;10.6;13.8;18.8;19.6;21.2;29.8;34.4;34.0;29.0;19.6;14.7;11.8;36.3
2422;Q1;12.4;15.1;20.3;22.4;26.8;32.6;36.4;35.0;30.6;23.5;17.3;13.2;37.0
2422;Q2;13.5;16.4;21.9;24.5;28.8;33.9;37.0;36.3;31.9;25.2;18.4;13.7;37.6
2422;Q3;14.2;17.7;23.0;25.6;30.3;35.4;37.5;36.7;33.4;25.8;19.8;14.6;38.0
2422;Q4;15.0;18.5;23.6;26.6;31.4;36.6;38.0;38.1;34.8;28.2;20.4;16.0;38.6
2422;Max;17.0;22.9;25.0;29.6;34.4;37.6;40.2;39.5;38.2;30.2;23.0;21.4;40.2
2422;Mn;13.9;16.9;22.5;24.9;29.6;34.9;37.4;36.4;32.9;25.6;19.1;14.3;37.8
2422;Md;13.8;17.1;22.0;24.6;29.2;34.5;37.3;36.5;32.8;25.5;19.0;14.6;37.8
2422;S;1.52;2.19;1.76;2.55;3.13;2.12;1.25;1.43;2.30;2.50;1.96;1.97;1.03
2422;Cv;0.11;0.13;0.08;0.10;0.11;0.06;0.03;0.04;0.07;0.10;0.10;0.14;0.03
2539;N;30;30;30;29;30;30;30;30;30;30;30;30;29
2539;Min;10.2;13.3;17.0;18.0;19.0;27.6;32.7;31.4;28.0;18.4;14.0;11.2;34.2
2539;Q1;12.2;14.3;19.0;20.5;24.4;30.7;34.6;33.7;29.4;22.4;16.8;12.0;35.5
2539;Q2;12.9;16.0;20.1;22.8;27.5;32.4;35.5;34.5;30.6;24.0;18.4;12.9;36.0
2539;Q3;13.4;16.8;21.5;24.0;28.2;33.6;36.0;35.4;32.2;24.9;19.2;14.0;36.5
2539;Q4;13.6;18.4;22.4;25.0;29.8;35.1;36.5;37.2;33.6;27.2;20.2;14.9;37.6
2539;Max;16.4;21.0;24.0;27.8;32.5;35.6;39.4;38.6;37.6;29.0;23.0;19.8;39.4
2539;Mn;13.4;16.5;20.8;23.0;28.0;32.8;36.0;34.8;31.7;24.5;18.9;13.6;36.2
2539;Md;13.1;16.5;20.6;23.0;27.4;32.6;35.7;35.1;31.6;24.6;18.6;13.7;36.4
2539;S;1.29;2.07;1.94;2.50;3.14;2.30;1.36;1.76;2.38;2.50;2.10;1.82;1.28
2539;Cv;0.10;0.13;0.09;0.11;0.11;0.07;0.04;0.05;0.08;0.10;0.11;0.13;0.04
2614;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2614;Min;11.6;14.0;17.0;19.2;19.6;28.4;34.0;32.6;29.0;17.8;15.6;12.2;35.0
2614;Q1;13.0;15.7;19.9;21.5;26.4;31.5;35.6;34.5;30.8;23.2;17.6;13.6;36.2
2614;Q2;13.9;16.7;21.4;24.6;28.5;34.4;36.7;36.0;31.9;25.2;18.8;14.7;37.2
2614;Q3;14.6;17.8;22.5;25.6;30.3;35.0;37.1;36.5;33.2;25.5;19.5;15.8;37.4
2614;Q4;15.7;19.2;23.4;27.1;32.0;36.4;37.7;38.0;34.2;27.9;20.6;16.5;38.6
2614;Max;16.6;20.4;25.6;30.6;35.0;37.6;41.0;39.2;37.2;29.6;22.6;20.0;41.0
2614;Mn;14.2;17.5;21.8;25.4;29.7;34.7;36.9;36.2;32.8;25.4;19.2;15.3;37.2
2614;Md;14.3;17.4;21.8;24.8;29.2;34.2;36.9;36.2;32.7;25.3;19.2;15.3;37.4
2614;S;1.40;1.74;2.05;2.95;3.44;2.36;1.49;1.69;2.06;2.54;1.82;1.70;1.34
2614;Cv;0.10;0.10;0.09;0.12;0.12;0.07;0.04;0.05;0.06;0.10;0.09;0.11;0.04
9390;N;30;30;30;30;30;30;30;29;30;30;30;30;29
9390;Min;13.0;12.9;16.6;20.2;21.6;27.6;32.8;32.0;29.2;21.6;17.5;12.7;35.3
9390;Q1;14.0;17.1;22.2;23.2;27.4;32.5;36.6;34.8;30.6;24.8;18.8;14.0;37.3
9390;Q2;15.0;18.4;23.2;25.0;28.5;34.0;37.2;35.9;32.3;25.7;19.6;15.2;37.8
9390;Q3;16.3;20.0;24.4;26.9;31.0;35.3;37.9;37.5;33.0;27.9;20.8;16.5;38.5
9390;Q4;17.9;21.2;25.7;27.8;32.4;37.2;38.5;38.4;34.2;29.6;23.3;17.5;39.0
9390;Max;18.8;23.2;27.8;30.6;35.8;39.0;39.7;39.0;37.0;31.0;25.0;20.0;39.7
9390;Mn;16.0;19.5;23.6;25.6;29.2;34.7;37.6;36.6;32.7;27.4;20.4;15.8;38.1
9390;Md;15.9;18.9;23.6;25.6;29.7;34.5;37.4;36.5;32.7;26.9;20.7;15.9;38.1
9390;S;1.86;2.67;2.18;2.61;3.09;2.62;1.47;1.86;2.03;2.54;2.11;1.84;0.99
9390;Cv;0.12;0.14;0.09;0.10;0.10;0.08;0.04;0.05;0.06;0.09;0.10;0.12;0.03
9434;N;30;29;30;30;30;30;30;30;30;30;30;30;29
9434;Min;12.8;15.9;19.6;22.6;24.8;31.6;34.4;33.2;29.6;22.8;16.9;15.4;36.7
9434;Q1;15.8;17.0;23.1;25.2;29.7;34.9;37.6;35.6;31.2;25.9;19.5;16.3;38.2
9434;Q2;16.3;18.9;23.9;26.7;31.5;36.0;38.3;37.0;33.2;27.0;21.0;17.1;39.0
9434;Q3;17.7;20.0;24.7;28.3;33.0;36.8;39.1;38.0;34.5;28.5;22.0;18.5;39.6
9434;Q4;18.9;20.6;26.4;29.8;33.9;38.5;40.5;39.0;35.7;29.7;23.0;20.8;40.8
9434;Max;20.0;22.2;28.0;31.7;36.5;40.5;43.1;42.8;38.0;31.2;28.4;22.0;43.1
9434;Mn;17.1;19.4;24.0;27.5;32.1;36.1;38.8;37.6;33.9;27.5;21.4;17.9;39.2
9434;Md;17.1;19.2;24.5;27.2;31.8;36.4;38.9;37.5;33.6;27.6;21.5;18.3;39.6
