Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
6325O;Mn;4.9;5.9;7.7;8.6;11.6;15.4;18.4;18.8;16.7;12.7;8.4;6.0;4.0
6325O;Md;4.7;5.7;6.9;9.0;11.4;15.4;18.4;18.8;16.0;12.4;8.3;5.8;3.8
6325O;S;1.86;1.67;1.95;1.22;1.44;1.61;1.56;1.99;2.21;1.46;1.50;1.27;1.76
6325O;Cv;0.39;0.30;0.28;0.14;0.13;0.10;0.08;0.11;0.14;0.12;0.18;0.22;0.46
9091O;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9091O;Min;-17.8;-15.4;-9.2;-3.8;-2.2;1.0;4.6;0.8;0.2;-2.7;-9.4;-11.5;-17.8
9091O;Q1;-7.8;-6.7;-5.3;-2.2;-0.1;2.5;5.6;5.2;2.1;-0.9;-4.6;-7.5;-9.5
9091O;Q2;-6.1;-4.8;-3.8;-1.8;1.0;3.6;6.1;5.8;3.6;0.4;-2.8;-5.3;-8.2
9091O;Q3;-4.5;-3.8;-2.6;-1.1;1.6;4.6;7.1;7.2;5.2;1.2;-1.4;-3.9;-6.9
9091O;Q4;-2.5;-3.0;-1.7;-0.6;2.4;5.6;8.5;8.2;6.5;2.0;-0.4;-1.7;-5.4
9091O;Max;-1.0;-1.5;-0.5;0.6;4.8;9.6;11.3;9.5;7.8;5.0;1.4;-0.6;-3.0
9091O;Mn;-5.2;-4.2;-3.3;-1.5;1.4;4.2;6.4;6.8;4.4;0.8;-1.6;-4.2;-7.6
9091O;Md;-5.7;-4.9;-3.6;-1.5;1.2;4.3;6.9;6.5;4.4;0.7;-2.6;-4.5;-7.9
9091O;S;3.58;2.74;2.22;0.97;1.47;1.87;1.56;1.92;2.08;1.72;2.82;2.71;3.26
9091O;Cv;-0.62;-0.56;-0.62;-0.64;1.21;0.44;0.23;0.29;0.47;2.50;-1.07;-0.60;-0.41
1212E;N;30;30;30;30;30;30;30;29;29;29;29;29;29
1212E;Min;-3.0;-2.6;-2.0;1.0;2.0;6.8;8.4;9.2;7.0;4.0;-0.2;-1.3;-3.0
1212E;Q1;-1.2;-0.5;0.4;2.0;4.5;7.6;10.3;11.2;8.6;5.7;2.2;0.0;-2.0
1212E;Q2;-0.5;0.5;1.5;2.9;5.9;8.6;11.0;12.0;9.8;6.6;3.0;1.0;-1.2
1212E;Q3;1.3;1.5;2.5;3.0;6.4;9.2;11.2;12.4;10.0;7.0;4.0;1.6;-0.6
1212E;Q4;2.2;3.0;3.2;4.0;6.9;9.9;12.2;12.8;11.0;8.0;5.2;2.9;0.4
1212E;Max;5.0;5.0;5.0;4.8;9.0;12.0;14.0;14.5;13.0;10.0;6.8;5.5;3.0
1212E;Mn;0.7;0.9;2.0;3.0;6.1;9.0;11.0;12.0;10.0;7.0;3.6;1.0;-1.0
1212E;Md;0.6;1.1;1.8;3.0;5.9;8.9;11.3;12.0;9.8;6.9;3.5;1.4;-0.8
1212E;S;2.11;1.98;1.78;1.00;1.51;1.23;1.26;1.29;1.56;1.38;1.87;1.74;1.35
1212E;Cv;3.66;1.86;1.00;0.34;0.26;0.14;0.11;0.11;0.16;0.20;0.53;1.22;-1.66
1208H;N;9;9;9;10;10;10;10;10;10;10;10;10;9
1208H;Min;;;;;;;;;;;;;
1208H;Q1;;;;;;;;;;;;;
1208H;Q2;;;;;;;;;;;;;
1208H;Q3;;;;;;;;;;;;;
1208H;Q4;;;;;;;;;;;;;
1208H;Max;;;;;;;;;;;;;
1208H;Mn;;;;;;;;;;;;;
1208H;Md;;;;;;;;;;;;;
1208H;S;;;;;;;;;;;;;
1208H;Cv;;;;;;;;;;;;;
1249I;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1249I;Min;-6.0;-3.8;-3.6;0.0;1.6;5.6;8.7;8.6;5.2;3.0;-4.2;-3.6;-6.0
1249I;Q1;-2.5;-2.5;-0.9;0.8;3.4;7.0;9.6;10.0;7.5;4.0;0.2;-2.4;-3.7
1249I;Q2;-1.2;-1.1;0.5;1.8;4.3;7.5;10.2;10.8;8.7;5.0;1.8;-0.4;-2.7
1249I;Q3;0.0;-0.2;1.2;2.2;5.3;8.4;10.8;11.2;9.1;5.8;2.7;0.0;-2.2
1249I;Q4;1.0;1.5;2.0;2.8;6.2;9.9;11.5;11.8;10.0;6.6;3.7;1.2;-1.1
1249I;Max;3.8;3.2;4.0;3.6;9.8;10.6;13.4;13.2;11.2;8.2;4.8;4.0;0.4
1249I;Mn;-0.8;-0.7;1.0;1.9;4.8;8.2;10.6;11.0;9.0;5.5;2.2;-0.2;-2.6
1249I;Md;-0.8;-0.5;0.7;1.9;4.9;8.2;10.7;10.9;8.7;5.4;1.9;-0.2;-2.5
1249I;S;2.16;2.05;1.76;0.99;1.77;1.38;1.25;1.11;1.51;1.32;2.03;1.86;1.44
1249I;Cv;-2.76;-4.07;2.48;0.52;0.36;0.17;0.12;0.10;0.17;0.24;1.04;-8.21;-0.59
2444;N;28;27;28;28;27;27;27;28;28;28;27;28;25
2444;Min;-16.0;-12.0;-13.2;-8.6;-4.6;-1.0;1.0;1.4;-3.0;-5.4;-14.0;-13.4;-16.0
2444;Q1;-10.6;-9.9;-8.4;-4.6;-3.0;1.2;4.8;4.0;1.5;-2.6;-7.5;-8.9;-12.0
2444;Q2;-9.6;-8.7;-6.6;-3.5;-0.6;3.2;6.5;5.6;3.2;-1.4;-6.6;-7.3;-10.4
2444;Q3;-8.7;-6.4;-5.0;-2.6;0.4;4.2;7.6;6.8;4.3;-0.3;-3.8;-6.8;-9.6
2444;Q4;-5.5;-4.1;-3.1;-1.6;2.2;5.5;8.6;8.0;5.6;0.5;-2.5;-5.7;-8.6
2444;Max;-2.6;-2.2;-0.4;0.0;4.2;10.2;11.6;11.8;6.8;3.0;0.0;-0.8;-4.6
2444;Mn;-9.1;-7.6;-6.4;-2.8;-0.4;3.4;6.8;6.5;3.4;-1.1;-5.0;-7.1;-10.4
2444;Md;-8.6;-7.3;-6.0;-3.3;-0.2;3.7;6.8;6.3;3.2;-1.0;-5.2;-7.2;-10.2
2444;S;3.01;3.06;2.94;1.97;2.47;2.75;2.47;2.53;2.69;2.00;3.08;2.64;2.41
2444;Cv;-0.35;-0.42;-0.49;-0.60;-12.84;0.75;0.36;0.40;0.83;-1.95;-0.59;-0.37;-0.24
4452;N;30;30;30;30;30;30;30;30;30;30;30;30;30
4452;Min;-7.2;-6.6;-2.8;-1.2;4.6;6.8;10.8;10.8;6.4;1.6;-4.4;-6.0;-7.2
4452;Q1;-4.4;-3.0;-0.6;3.2;5.2;9.6;12.2;12.0;8.3;3.4;-1.6;-4.4;-4.6
4452;Q2;-3.0;-2.0;0.5;3.6;6.0;10.3;12.7;12.8;10.1;5.0;0.0;-2.5;-4.3
4452;Q3;-1.9;-0.7;1.7;4.4;7.2;10.9;13.2;13.6;11.3;6.4;1.5;-1.8;-3.1
4452;Q4;-0.1;1.5;2.7;5.0;8.1;12.0;13.9;14.1;12.3;7.2;3.6;0.0;-2.2
4452;Max;3.2;2.8;4.8;7.8;9.8;14.4;14.6;15.8;13.4;9.2;5.0;4.2;-0.8
4452;Mn;-2.4;-1.4;1.2;4.1;6.5;10.5;12.9;13.0;10.5;5.6;1.0;-2.1;-3.4
4452;Md;-2.3;-1.1;1.1;4.1;6.7;10.7;13.0;13.1;10.4;5.5;0.8;-1.9;-3.6
4452;S;2.33;2.36;2.08;1.68;1.37;1.54;0.88;1.26;1.94;1.92;2.51;2.38;1.47
4452;Cv;-1.01;-2.24;1.97;0.41;0.21;0.14;0.07;0.10;0.19;0.35;3.06;-1.24;-0.40
B954;N;27;28;29;30;30;27;29;28;28;27;26;27;17
B954;Min;-1.2;0.2;1.0;3.4;7.6;10.0;15.9;16.5;12.1;8.6;2.4;1.1;-0.8
B954;Q1;2.0;1.6;4.1;5.9;9.0;13.1;16.8;17.0;13.8;9.8;4.6;2.6;1.2
B954;Q2;2.7;2.7;5.0;7.0;10.1;14.0;17.5;18.2;14.6;11.1;7.1;4.0;2.2
B954;Q3;3.8;4.6;5.6;7.7;10.9;14.8;18.6;19.0;16.0;12.1;8.2;5.0;3.3
B954;Q4;4.5;5.7;7.2;8.2;11.9;15.9;19.4;20.4;17.3;13.0;9.2;6.0;3.9
B954;Max;7.2;8.0;7.6;9.0;13.0;17.0;20.3;21.5;19.0;14.9;11.0;7.0;4.6
B954;Mn;3.4;3.9;5.2;7.1;10.5;14.4;18.0;18.5;15.8;11.2;7.4;4.5;2.4
B954;Md;3.2;3.8;5.2;7.1;10.4;14.4;18.0;18.7;15.5;11.6;7.2;4.4;2.5
B954;S;1.83;2.05;1.82;1.26;1.51;1.57;1.28;1.50;1.87;1.60;2.17;1.75;1.51
B954;Cv;0.56;0.54;0.35;0.18;0.14;0.11;0.07;0.08;0.12;0.14;0.30;0.40;0.61
B893;N;28;30;29;30;28;29;30;30;29;30;30;28;23
B893;Min;-2.4;-1.1;0.1;3.2;6.4;10.2;14.0;13.6;9.4;7.6;2.4;1.4;-2.4
B893;Q1;1.4;0.5;2.8;5.2;8.6;12.4;16.0;15.8;12.9;9.2;4.4;2.6;0.0
B893;Q2;3.1;2.4;4.0;6.4;9.7;13.4;16.8;17.3;13.8;10.3;5.9;4.2;1.4
B893;Q3;4.1;4.0;5.0;6.8;10.5;14.0;18.2;18.5;15.6;11.7;7.1;5.2;2.6
B893;Q4;5.0;5.5;7.0;7.7;11.8;15.4;19.3;20.1;16.8;13.4;8.6;5.9;3.8
B893;Max;7.2;7.0;8.0;8.8;12.8;17.4;20.5;22.0;18.2;14.4;10.6;7.4;4.6
B893;Mn;3.6;3.2;4.7;6.6;10.4;13.7;17.4;17.9;15.0;11.1;6.8;4.8;2.2
B893;Md;3.3;3.1;4.5;6.4;10.0;13.9;17.6;17.9;14.7;11.2;6.6;4.5;1.9
B893;S;2.12;2.33;2.13;1.39;1.79;1.72;1.65;2.15;2.25;2.05;2.11;1.71;1.97
B893;Cv;0.65;0.75;0.48;0.22;0.18;0.12;0.09;0.12;0.15;0.18;0.32;0.38;1.06
B228;N;30;30;30;29;29;30;30;29;29;30;29;28;24
B228;Min;0.0;0.6;1.6;4.6;8.0;11.0;16.4;15.8;10.0;8.4;3.8;2.5;0.0
B228;Q1;3.2;2.4;4.2;7.2;9.5;13.7;17.0;17.4;13.6;10.9;5.8;3.6;1.6
B228;Q2;3.9;3.2;5.4;7.9;10.6;14.8;18.8;18.6;15.6;11.1;7.0;4.5;2.8
B228;Q3;4.8;5.0;6.5;8.4;11.7;15.9;19.2;19.8;16.5;12.8;8.4;5.5;3.6
B228;Q4;5.3;6.1;7.2;9.4;13.0;16.9;20.2;22.0;17.4;13.6;9.4;6.3;4.4
B228;Max;7.6;8.0;9.0;10.5;13.6;18.2;22.1;23.4;19.6;16.2;11.7;8.0;5.4
B228;Mn;4.3;3.7;6.1;8.0;11.2;15.5;19.0;19.0;16.2;12.2;7.4;4.9;3.0
B228;Md;4.2;4.2;5.8;8.0;11.1;15.2;18.8;19.4;15.8;12.2;7.6;5.1;3.0
B228;S;1.59;2.01;1.82;1.36;1.69;1.76;1.55;2.09;2.12;1.77;2.09;1.53;1.53
B228;Cv;0.38;0.48;0.32;0.17;0.15;0.12;0.08;0.11;0.13;0.15;0.27;0.30;0.51
B278;N;29;30;30;28;28;27;30;30;30;28;28;30;21
B278;Min;-6.0;-4.6;-4.2;-0.4;2.8;6.0;11.6;11.0;7.6;4.0;-2.2;-3.1;-6.0
B278;Q1;-3.0;-4.0;-1.6;0.6;4.2;9.5;12.6;13.3;9.7;5.6;0.7;-2.0;-4.1
B278;Q2;-2.4;-2.5;-0.9;1.5;5.3;10.8;14.0;14.6;10.6;6.7;1.2;-1.5;-3.6
B278;Q3;-1.8;-1.4;-0.1;1.9;6.6;11.7;14.9;15.0;11.7;8.2;3.4;-0.1;-2.9
B278;Q4;-0.8;-0.2;1.1;3.1;8.2;12.6;16.0;17.2;13.6;8.6;4.6;0.7;-2.4
B278;Max;1.0;2.5;2.8;5.2;9.8;13.6;16.9;18.0;16.2;10.7;6.2;2.4;-1.4
B278;Mn;-2.2;-1.6;-0.3;1.6;5.9;11.4;14.5;14.7;10.8;7.6;1.6;-0.7;-3.1
B278;Md;-2.0;-1.8;-0.5;2.0;6.1;11.0;14.4;15.0;11.4;7.3;2.3;-0.7;-3.3
B278;S;1.50;1.91;1.67;1.46;1.87;1.86;1.57;1.90;2.10;1.66;2.28;1.51;1.06
B278;Cv;-0.75;-1.09;-3.57;0.75;0.31;0.17;0.11;0.13;0.18;0.23;1.00;-2.29;-0.32
0200E;N;30;30;30;30;30;30;30;30;30;30;30;30;30
0200E;Min;-7.2;-4.4;-3.4;1.4;3.4;7.6;11.6;11.0;8.0;1.8;-2.6;-3.0;-7.2
0200E;Q1;-1.4;-2.7;0.2;2.8;5.2;9.4;12.3;12.6;9.4;5.2;1.4;-1.0;-3.0
0200E;Q2;-0.9;-0.4;1.9;3.4;6.7;10.5;14.1;13.4;11.2;7.2;2.6;0.8;-2.2
0200E;Q3;0.6;1.0;2.4;4.5;8.2;11.4;14.9;14.5;12.2;8.7;4.1;1.5;-0.9
0200E;Q4;2.3;3.4;5.0;5.8;9.5;12.8;16.7;17.0;13.5;10.4;5.5;2.7;0.3
0200E;Max;5.6;6.0;6.6;6.9;10.8;16.3;17.9;18.4;15.0;13.6;7.7;5.4;3.4
0200E;Mn;0.0;0.4;2.0;4.0;7.2;11.0;14.7;13.7;11.8;8.2;3.6;1.0;-1.0
0200E;Md;0.1;0.5;2.2;4.1;7.3;11.1;14.5;14.3;11.6;7.9;3.4;1.0;-1.5
0200E;S;2.66;3.12;2.48;1.51;2.14;1.95;1.85;2.08;1.98;2.92;2.44;1.99;2.15
0200E;Cv;24.22;6.20;1.13;0.37;0.29;0.18;0.13;0.14;0.17;0.37;0.72;1.94;-1.46
0076;N;29;30;29;30;30;29;30;29;29;28;29;28;24
0076;Min;-7.2;-3.5;-1.4;0.2;4.2;7.8;12.7;12.0;10.0;3.8;-1.4;-3.6;-7.2
0076;Q1;-1.0;-1.5;0.2;3.8;6.6;10.8;14.3;14.6;10.2;6.2;1.4;-0.7;-1.5
0076;Q2;0.2;0.0;2.5;4.9;7.6;12.0;15.6;15.6;12.4;8.1;3.0;0.5;-1.0
0076;Q3;0.8;1.7;3.6;5.6;9.0;13.4;16.5;17.0;13.5;9.4;4.6;1.4;-0.2
0076;Q4;1.8;3.7;4.9;6.8;10.7;14.4;18.2;18.6;14.8;10.5;6.0;2.6;0.8
0076;Max;4.0;5.7;7.0;7.6;12.1;16.9;21.0;20.5;16.2;13.6;7.4;3.7;2.8
0076;Mn;0.4;0.5;3.0;5.1;8.2;13.0;16.0;16.0;12.6;9.1;4.0;1.0;-0.8
0076;Md;0.3;0.9;2.8;5.1;8.5;12.6;16.2;16.2;12.8;8.6;3.5;0.8;-0.8
0076;S;2.13;2.44;2.21;1.76;2.10;2.25;2.17;2.10;2.17;2.50;2.58;1.74;2.00
0076;Cv;6.57;2.62;0.80;0.35;0.25;0.18;0.13;0.13;0.17;0.29;0.74;2.12;-2.54
1082;N;29;30;30;29;30;30;30;30;30;30;29;29;27
1082;Min;-6.6;-5.7;-3.9;-1.2;2.8;4.4;9.0;8.0;5.1;1.4;-6.2;-6.0;-6.6
1082;Q1;-3.0;-2.4;-1.6;0.6;3.9;7.0;9.9;10.0;7.4;3.5;-0.6;-3.0;-4.1
1082;Q2;-2.5;-1.2;0.0;2.0;5.1;8.3;10.9;10.8;8.7;4.7;1.0;-1.6;-3.0
1082;Q3;-0.6;-0.3;0.9;2.7;5.4;8.7;11.7;11.6;9.3;5.6;2.5;-0.1;-2.6
1082;Q4;1.0;0.5;1.9;3.2;6.7;10.2;12.4;12.5;10.2;6.8;4.7;1.6;-1.1
1082;Max;3.4;3.2;3.3;5.1;8.4;13.0;15.1;14.9;12.2;8.8;6.5;6.2;0.8
1082;Mn;-1.2;-0.8;0.5;2.4;5.4;8.5;11.3;11.3;9.2;5.4;1.8;-0.6;-2.9
1082;Md;-1.3;-0.8;0.2;2.2;5.4;8.6;11.3;11.2;8.9;5.1;1.7;-0.5;-2.8
1082;S;2.35;2.03;1.76;1.44;1.50;1.76;1.33;1.59;1.57;1.80;2.93;2.69;1.72
1082;Cv;-1.83;-2.67;7.25;0.67;0.28;0.20;0.12;0.14;0.18;0.35;1.73;-4.93;-0.61
2331;N;30;30;30;30;30;30;30;30;29;30;30;30;29
2331;Min;-16.0;-13.6;-12.0;-6.0;-3.0;0.0;0.1;0.8;-1.4;-4.4;-9.9;-17.1;-17.1
2331;Q1;-10.8;-9.2;-6.6;-4.0;-1.6;1.8;5.0;4.7;0.5;-2.2;-6.7;-9.2;-13.0
2331;Q2;-8.5;-7.5;-5.5;-3.1;-0.3;3.3;6.0;5.9;2.6;-0.8;-4.3;-6.9;-10.4
2331;Q3;-6.4;-5.0;-4.7;-2.4;0.4;3.9;6.8;6.4;3.4;-0.3;-3.5;-5.4;-9.1
2331;Q4;-4.8;-4.2;-3.8;-1.8;1.3;5.2;8.0;7.5;5.3;0.9;-2.4;-3.9;-7.6
2331;Max;-1.4;-2.4;-0.2;-0.4;3.6;8.8;10.4;9.2;7.0;3.7;0.6;-0.2;-5.0
2331;Mn;-7.2;-6.5;-5.3;-2.8;0.0;3.6;6.3;6.0;3.0;-0.6;-4.0;-6.3;-9.7
2331;Md;-7.6;-6.6;-5.3;-2.9;0.1;3.5;6.3;6.0;2.9;-0.6;-4.4;-6.6;-9.9
2331;S;3.66;2.72;2.25;1.41;1.66;2.06;2.04;1.92;2.24;1.78;2.71;3.39;2.92
2331;Cv;-0.48;-0.41;-0.42;-0.48;29.22;0.59;0.32;0.32;0.76;-3.12;-0.62;-0.51;-0.29
3469A;N;28;28;28;28;28;28;28;28;28;28;28;29;28
3469A;Min;-5.6;-5.6;-3.6;-1.4;2.8;5.4;10.0;11.0;7.4;3.0;-2.2;-4.6;-5.6
3469A;Q1;-2.8;-2.4;-0.6;2.0;4.4;9.6;12.2;12.4;9.2;4.5;-0.7;-3.2;-4.1
3469A;Q2;-2.3;-1.5;0.9;3.1;5.5;10.3;12.8;13.5;10.3;6.0;1.0;-1.6;-3.3
3469A;Q3;-1.5;0.1;2.1;3.8;6.6;11.0;13.8;14.4;11.3;7.3;2.4;-0.4;-2.6
3469A;Q4;-0.4;1.4;2.8;5.0;8.2;11.6;14.4;15.0;12.4;8.2;4.7;0.4;-1.6
3469A;Max;3.4;3.6;4.4;7.0;9.2;13.8;16.0;17.0;14.2;10.0;5.8;5.6;-1.0
3469A;Mn;-1.7;-0.8;1.6;3.3;6.0;10.6;13.1;13.6;10.9;6.7;1.4;-0.8;-3.0
3469A;Md;-1.8;-0.5;1.1;3.4;6.0;10.7;13.3;13.7;11.0;6.5;1.8;-1.1;-3.0
3469A;S;1.87;2.14;2.23;1.73;1.84;1.66;1.35;1.51;1.79;2.03;2.56;2.09;1.27
3469A;Cv;-1.07;-3.92;2.08;0.51;0.31;0.16;0.10;0.11;0.16;0.31;1.42;-1.94;-0.42
5973;N;27;29;29;29;29;29;27;25;29;28;28;28;20
5973;Min;0.2;3.2;3.0;8.0;9.2;14.0;16.8;17.2;14.0;9.0;4.6;2.2;0.2
5973;Q1;2.2;4.0;7.0;9.0;11.0;15.6;17.7;18.0;15.8;11.0;6.9;4.3;2.1
5973;Q2;4.1;5.0;7.4;9.6;12.0;16.0;18.2;19.0;16.8;12.6;7.9;5.4;3.1
5973;Q3;5.6;7.2;8.0;10.0;12.6;16.6;18.7;19.2;17.4;13.8;9.2;6.0;3.5
5973;Q4;6.5;8.6;9.8;11.0;13.6;17.6;19.4;20.4;18.0;14.6;10.8;6.8;4.6
5973;Max;8.6;9.6;11.0;13.6;14.7;18.8;20.8;21.6;20.2;16.8;12.8;9.8;6.6
5973;Mn;4.6;6.0;8.0;10.0;12.2;16.4;18.4;19.0;17.0;13.0;8.9;5.8;3.3
5973;Md;4.7;6.3;8.0;10.1;12.2;16.4;18.5;19.1;17.0;13.0;8.6;5.7;3.5
5973;S;2.14;2.08;2.00;1.33;1.49;1.16;0.95;1.12;1.64;1.82;2.15;1.74;1.45
5973;Cv;0.46;0.33;0.25;0.13;0.12;0.07;0.05;0.06;0.10;0.14;0.25;0.31;0.42
5960;N;28;30;30;29;29;28;29;29;28;29;30;29;22
5960;Min;-5.4;-4.0;-2.4;1.2;5.5;8.2;11.5;12.0;7.2;2.8;-0.8;-3.7;-5.4
5960;Q1;-3.0;-0.6;1.0;3.6;6.8;10.4;13.7;14.0;11.3;6.8;1.6;-1.2;-3.4
5960;Q2;-0.4;0.1;2.2;5.0;7.8;11.4;14.1;14.6;12.0;8.0;3.6;0.2;-2.3
5960;Q3;0.6;2.4;3.5;6.0;8.2;12.0;14.4;15.0;13.1;8.6;4.6;1.2;-0.9
5960;Q4;2.1;3.9;4.2;7.2;8.9;13.0;15.3;15.6;14.2;10.4;5.7;2.7;-0.1
5960;Max;4.2;5.0;6.6;7.9;10.6;14.5;16.2;17.7;16.2;11.7;9.0;5.4;1.9
5960;Mn;-0.1;1.9;2.9;5.4;8.0;11.8;14.3;15.0;12.4;8.0;3.9;1.0;-1.4
5960;Md;-0.1;1.4;2.7;5.3;7.9;11.8;14.3;14.8;12.6;8.2;3.7;0.7;-1.6
5960;S;2.59;2.28;1.89;1.91;1.26;1.46;1.13;1.22;1.82;2.07;2.22;2.22;1.89
5960;Cv;-17.68;1.60;0.69;0.36;0.16;0.12;0.08;0.08;0.14;0.25;0.60;2.96;-1.16
5910;N;20;22;21;21;22;21;22;22;23;22;23;21;16
5910;Min;-4.7;-0.8;0.4;3.6;6.8;10.8;11.5;13.3;10.3;6.2;0.0;-1.6;-4.7
5910;Q1;-0.3;0.3;2.0;4.6;8.7;12.4;14.6;14.2;12.1;7.4;2.5;0.0;-1.2
5910;Q2;0.4;2.2;3.8;6.0;9.2;13.6;15.0;15.5;12.8;8.4;4.7;1.0;-0.5
5910;Q3;1.4;3.9;5.0;6.8;9.8;14.2;15.7;16.2;13.5;9.7;5.4;1.4;0.2
5910;Q4;3.1;4.9;6.0;8.1;10.8;14.6;16.3;16.7;14.5;11.5;6.9;3.0;0.9
5910;Max;5.8;6.0;7.0;9.1;11.6;15.6;16.8;18.6;15.4;12.3;8.2;5.4;3.1
5910;Mn;0.9;3.2;4.3;6.6;9.5;13.8;15.4;15.8;13.2;9.0;5.2;1.2;-0.3
5910;Md;1.1;2.9;4.2;6.4;9.5;13.6;15.1;15.8;13.1;9.3;4.9;1.4;-0.3
5910;S;2.28;2.14;2.05;1.66;1.28;1.31;1.37;1.39;1.40;1.94;2.16;1.79;1.66
5910;Cv;2.01;0.75;0.49;0.26;0.13;0.10;0.09;0.09;0.11;0.21;0.44;1.27;-6.63
6001;N;18;21;20;19;21;21;25;22;23;21;18;21;8
6001;Min;-3.3;1.7;1.2;4.0;7.4;13.5;11.9;15.7;11.1;9.3;5.2;1.0;
6001;Q1;4.8;3.7;6.2;8.2;9.6;14.2;15.6;16.7;14.1;10.5;7.7;4.6;
6001;Q2;6.1;4.9;7.4;8.4;11.0;14.9;16.8;17.5;15.0;12.6;8.8;5.7;
6001;Q3;7.2;6.2;7.9;9.6;11.6;15.6;17.4;17.9;15.9;13.8;10.2;7.5;
6001;Q4;7.9;7.6;9.6;12.0;13.4;16.0;18.0;18.7;17.2;15.0;11.9;8.8;
6001;Max;10.0;10.4;10.7;13.3;14.2;17.2;18.6;19.6;18.5;17.4;14.8;11.0;
6001;Mn;7.1;5.5;7.8;9.4;11.0;15.3;17.1;17.6;15.5;13.2;9.4;6.2;
6001;Md;6.1;5.7;7.6;9.3;11.3;15.2;16.8;17.6;15.5;12.9;9.9;6.6;
6001;S;3.14;2.56;2.22;2.33;1.82;1.00;1.50;1.02;1.79;2.25;2.59;2.33;
6001;Cv;0.51;0.45;0.29;0.25;0.16;0.07;0.09;0.06;0.12;0.17;0.26;0.35;
1111;N;13;13;13;13;14;14;14;14;14;14;14;14;13
1111;Min;;;;;;;;;;;;;
1111;Q1;;;;;;;;;;;;;
1111;Q2;;;;;;;;;;;;;
1111;Q3;;;;;;;;;;;;;
1111;Q4;;;;;;;;;;;;;
1111;Max;;;;;;;;;;;;;
1111;Mn;;;;;;;;;;;;;
1111;Md;;;;;;;;;;;;;
1111;S;;;;;;;;;;;;;
1111;Cv;;;;;;;;;;;;;
1109;N;30;30;30;30;30;30;30;30;30;30;29;29;29
1109;Min;-3.2;-3.0;-2.4;0.8;4.0;7.6;10.2;9.6;7.8;1.6;-2.3;-5.2;-5.2
1109;Q1;-2.0;-1.5;0.0;2.0;5.4;8.6;11.2;11.6;8.8;5.1;0.4;-2.0;-2.8
1109;Q2;-1.2;-0.3;0.7;3.2;6.1;9.1;11.6;12.6;9.6;5.9;2.2;-0.2;-2.2
1109;Q3;-0.3;0.6;2.0;4.0;6.7;10.2;12.5;12.9;10.6;7.2;3.5;1.4;-2.0
1109;Q4;1.8;1.7;3.2;4.6;7.6;11.0;13.3;13.5;11.2;7.6;4.6;2.9;-1.3
1109;Max;4.7;4.4;4.2;5.4;8.8;12.5;15.0;14.9;12.8;9.5;6.2;5.8;0.6
1109;Mn;-0.9;0.4;1.5;3.5;6.5;9.5;12.2;12.8;10.0;6.7;3.0;0.4;-2.0
1109;Md;-0.3;0.1;1.3;3.4;6.5;9.8;12.2;12.6;10.1;6.3;2.5;0.5;-2.0
1109;S;2.05;1.79;1.74;1.27;1.13;1.31;1.24;1.31;1.34;1.75;2.33;2.54;1.13
1109;Cv;-7.61;12.17;1.30;0.37;0.17;0.13;0.10;0.10;0.13;0.28;0.93;5.07;-0.57
8500A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8500A;Min;-4.4;-2.2;0.4;2.8;5.2;10.2;12.6;14.6;9.8;5.4;-0.4;-0.2;-4.4
8500A;Q1;-0.2;-0.3;2.0;4.6;7.5;12.2;16.0;16.0;11.8;7.6;2.4;0.7;-0.8
8500A;Q2;1.0;1.4;3.3;5.6;9.3;13.2;17.1;16.9;13.4;9.1;4.2;1.4;0.4
8500A;Q3;1.4;2.2;4.1;6.5;9.7;13.9;17.7;17.8;14.4;10.3;5.7;2.1;0.9
8500A;Q4;2.7;4.2;5.8;7.8;11.3;15.0;19.0;19.2;15.6;11.9;6.8;3.4;1.4
8500A;Max;4.8;6.0;6.4;8.8;12.2;17.6;20.6;20.8;17.4;14.0;8.8;6.0;4.6
8500A;Mn;1.2;1.9;3.8;6.4;9.4;13.2;17.2;17.2;13.8;9.7;5.0;1.6;0.6
8500A;Md;1.2;1.9;3.7;6.1;9.3;13.6;17.3;17.5;13.8;9.7;4.7;2.0;0.4
8500A;S;1.92;2.18;1.78;1.55;1.84;1.69;1.73;1.76;1.92;2.18;2.32;1.43;1.66
8500A;Cv;1.58;1.15;0.48;0.26;0.20;0.12;0.10;0.10;0.14;0.22;0.50;0.71;4.52
5000C;N;2;3;2;2;2;3;4;3;3;2;4;5;0
5000C;Min;;;;;;;;;;;;;
5000C;Q1;;;;;;;;;;;;;
5000C;Q2;;;;;;;;;;;;;
5000C;Q3;;;;;;;;;;;;;
5000C;Q4;;;;;;;;;;;;;
5000C;Max;;;;;;;;;;;;;
5000C;Mn;;;;;;;;;;;;;
5000C;Md;;;;;;;;;;;;;
5000C;S;;;;;;;;;;;;;
5000C;Cv;;;;;;;;;;;;;
4121;N;30;30;30;30;30;30;30;30;30;29;30;30;29
4121;Min;-9.0;-9.2;-7.0;-3.0;1.4;5.0;10.4;10.6;6.0;-1.4;-4.8;-6.4;-9.2
